hour;Zeitstempel;YYYYMMDD;hhmmss;unixtimestamp;P_el
7039;2023-10-21 05:00:00+00:00;20221021;72250;1666329750;0.49603625
7040;2023-10-21 06:00:00+00:00;20221021;82250;1666333350;0.3543165
7041;2023-10-21 07:00:00+00:00;20221021;92250;1666336950;0.275728
7042;2023-10-21 08:00:00+00:00;20221021;102250;1666340550;0.28711075
7043;2023-10-21 09:00:00+00:00;20221021;112250;1666344150;0.28605475
7044;2023-10-21 10:00:00+00:00;20221021;122250;1666347750;0.2946455
7045;2023-10-21 11:00:00+00:00;20221021;132250;1666351350;1.34503025
7046;2023-10-21 12:00:00+00:00;20221021;142250;1666354950;0.92065225
7047;2023-10-21 13:00:00+00:00;20221021;152250;1666358550;0.50908
7048;2023-10-21 14:00:00+00:00;20221021;162250;1666362150;0.37105225
7049;2023-10-21 15:00:00+00:00;20221021;172250;1666365750;0.41634775
7050;2023-10-21 16:00:00+00:00;20221021;182250;1666369350;0.63852775
7051;2023-10-21 17:00:00+00:00;20221021;192250;1666372950;1.345273
7052;2023-10-21 18:00:00+00:00;20221021;202250;1666376550;0.552401
7053;2023-10-21 19:00:00+00:00;20221021;212250;1666380150;0.73732
7054;2023-10-21 20:00:00+00:00;20221021;222250;1666383750;0.68557025
7055;2023-10-21 21:00:00+00:00;20221021;232250;1666387350;0.405831
7056;2023-10-21 22:00:00+00:00;20221022;2250;1666390950;0.4072865
7057;2023-10-21 23:00:00+00:00;20221022;12250;1666394550;0.40646175
7058;2023-10-22 00:00:00+00:00;20221022;22250;1666398150;0.362945
7059;2023-10-22 01:00:00+00:00;20221022;32250;1666401750;0.273184
7060;2023-10-22 02:00:00+00:00;20221022;42250;1666405350;0.28398425
7061;2023-10-22 03:00:00+00:00;20221022;52250;1666408950;0.2763235
7062;2023-10-22 04:00:00+00:00;20221022;62250;1666412550;0.36760075
7063;2023-10-22 05:00:00+00:00;20221022;72250;1666416150;0.285582
7064;2023-10-22 06:00:00+00:00;20221022;82250;1666419750;0.38739725
7065;2023-10-22 07:00:00+00:00;20221022;92250;1666423350;0.72829125
7066;2023-10-22 08:00:00+00:00;20221022;102250;1666426950;0.42422
7067;2023-10-22 09:00:00+00:00;20221022;112250;1666430550;0.507826
7068;2023-10-22 10:00:00+00:00;20221022;122250;1666434150;1.40576825
7069;2023-10-22 11:00:00+00:00;20221022;132250;1666437750;0.49871325
7070;2023-10-22 12:00:00+00:00;20221022;142250;1666441350;0.4735825
7071;2023-10-22 13:00:00+00:00;20221022;152250;1666444950;0.9807605
7072;2023-10-22 14:00:00+00:00;20221022;162250;1666448550;0.58484925
7073;2023-10-22 15:00:00+00:00;20221022;172250;1666452150;1.05715975
7074;2023-10-22 16:00:00+00:00;20221022;182250;1666455750;0.5312865
7075;2023-10-22 17:00:00+00:00;20221022;192250;1666459350;0.86524575
7076;2023-10-22 18:00:00+00:00;20221022;202250;1666462950;0.490332
7077;2023-10-22 19:00:00+00:00;20221022;212250;1666466550;0.8401375
7078;2023-10-22 20:00:00+00:00;20221022;222250;1666470150;0.85367825
7079;2023-10-22 21:00:00+00:00;20221022;232250;1666473750;0.82110275
7080;2023-10-22 22:00:00+00:00;20221023;2250;1666477350;0.490589
7081;2023-10-22 23:00:00+00:00;20221023;12250;1666480950;0.34558025
7082;2023-10-23 00:00:00+00:00;20221023;22250;1666484550;0.27996325
7083;2023-10-23 01:00:00+00:00;20221023;32250;1666488150;0.25295725
7084;2023-10-23 02:00:00+00:00;20221023;42250;1666491750;0.274272
7085;2023-10-23 03:00:00+00:00;20221023;52250;1666495350;0.3087505
7086;2023-10-23 04:00:00+00:00;20221023;62250;1666498950;0.29798675
7087;2023-10-23 05:00:00+00:00;20221023;72250;1666502550;0.3285025
7088;2023-10-23 06:00:00+00:00;20221023;82250;1666506150;0.55076925
7089;2023-10-23 07:00:00+00:00;20221023;92250;1666509750;0.47620775
7090;2023-10-23 08:00:00+00:00;20221023;102250;1666513350;0.41003
7091;2023-10-23 09:00:00+00:00;20221023;112250;1666516950;0.87389275
7092;2023-10-23 10:00:00+00:00;20221023;122250;1666520550;0.7244405
7093;2023-10-23 11:00:00+00:00;20221023;132250;1666524150;0.51354875
7094;2023-10-23 12:00:00+00:00;20221023;142250;1666527750;0.57654
7095;2023-10-23 13:00:00+00:00;20221023;152250;1666531350;0.55431525
7096;2023-10-23 14:00:00+00:00;20221023;162250;1666534950;1.24704875
7097;2023-10-23 15:00:00+00:00;20221023;172250;1666538550;0.54246625
7098;2023-10-23 16:00:00+00:00;20221023;182250;1666542150;0.62080275
7099;2023-10-23 17:00:00+00:00;20221023;192250;1666545750;0.6090915
7100;2023-10-23 18:00:00+00:00;20221023;202250;1666549350;0.49779875
7101;2023-10-23 19:00:00+00:00;20221023;212250;1666552950;0.580271
7102;2023-10-23 20:00:00+00:00;20221023;222250;1666556550;0.69516475
7103;2023-10-23 21:00:00+00:00;20221023;232250;1666560150;0.4726695
7104;2023-10-23 22:00:00+00:00;20221024;2250;1666563750;0.34379375
7105;2023-10-23 23:00:00+00:00;20221024;12250;1666567350;0.197491
7106;2023-10-24 00:00:00+00:00;20221024;22250;1666570950;0.19570275
7107;2023-10-24 01:00:00+00:00;20221024;32250;1666574550;0.198104
7108;2023-10-24 02:00:00+00:00;20221024;42250;1666578150;0.22363925
7109;2023-10-24 03:00:00+00:00;20221024;52250;1666581750;0.28402725
7110;2023-10-24 04:00:00+00:00;20221024;62250;1666585350;0.20490175
7111;2023-10-24 05:00:00+00:00;20221024;72250;1666588950;0.3123755
7112;2023-10-24 06:00:00+00:00;20221024;82250;1666592550;0.27881475
7113;2023-10-24 07:00:00+00:00;20221024;92250;1666596150;0.29810375
7114;2023-10-24 08:00:00+00:00;20221024;102250;1666599750;0.20873675
7115;2023-10-24 09:00:00+00:00;20221024;112250;1666603350;0.1633275
7116;2023-10-24 10:00:00+00:00;20221024;122250;1666606950;0.18482675
7117;2023-10-24 11:00:00+00:00;20221024;132250;1666610550;0.27762775
7118;2023-10-24 12:00:00+00:00;20221024;142250;1666614150;0.5388045
7119;2023-10-24 13:00:00+00:00;20221024;152250;1666617750;0.33916825
7120;2023-10-24 14:00:00+00:00;20221024;162250;1666621350;0.18730375
7121;2023-10-24 15:00:00+00:00;20221024;172250;1666624950;0.292363
7122;2023-10-24 16:00:00+00:00;20221024;182250;1666628550;0.537763
7123;2023-10-24 17:00:00+00:00;20221024;192250;1666632150;0.59667975
7124;2023-10-24 18:00:00+00:00;20221024;202250;1666635750;0.635501
7125;2023-10-24 19:00:00+00:00;20221024;212250;1666639350;0.69108975
7126;2023-10-24 20:00:00+00:00;20221024;222250;1666642950;0.45248325
7127;2023-10-24 21:00:00+00:00;20221024;232250;1666646550;0.32014475
7128;2023-10-24 22:00:00+00:00;20221025;2250;1666650150;0.44838175
7129;2023-10-24 23:00:00+00:00;20221025;12250;1666653750;0.42845775
7130;2023-10-25 00:00:00+00:00;20221025;22250;1666657350;0.32443325
7131;2023-10-25 01:00:00+00:00;20221025;32250;1666660950;0.18539775
7132;2023-10-25 02:00:00+00:00;20221025;42250;1666664550;0.1834655
7133;2023-10-25 03:00:00+00:00;20221025;52250;1666668150;0.196445
7134;2023-10-25 04:00:00+00:00;20221025;62250;1666671750;0.19801425
7135;2023-10-25 05:00:00+00:00;20221025;72250;1666675350;0.379758
7136;2023-10-25 06:00:00+00:00;20221025;82250;1666678950;0.255766
7137;2023-10-25 07:00:00+00:00;20221025;92250;1666682550;0.1758815
7138;2023-10-25 08:00:00+00:00;20221025;102250;1666686150;0.22979075
7139;2023-10-25 09:00:00+00:00;20221025;112250;1666689750;1.51100475
7140;2023-10-25 10:00:00+00:00;20221025;122250;1666693350;1.3400675
7141;2023-10-25 11:00:00+00:00;20221025;132250;1666696950;0.76063575
7142;2023-10-25 12:00:00+00:00;20221025;142250;1666700550;0.7197405
7143;2023-10-25 13:00:00+00:00;20221025;152250;1666704150;1.00078925
7144;2023-10-25 14:00:00+00:00;20221025;162250;1666707750;0.28999575
7145;2023-10-25 15:00:00+00:00;20221025;172250;1666711350;0.46542425
7146;2023-10-25 16:00:00+00:00;20221025;182250;1666714950;0.57833075
7147;2023-10-25 17:00:00+00:00;20221025;192250;1666718550;0.5106035
7148;2023-10-25 18:00:00+00:00;20221025;202250;1666722150;1.327325
7149;2023-10-25 19:00:00+00:00;20221025;212250;1666725750;1.00295675
7150;2023-10-25 20:00:00+00:00;20221025;222250;1666729350;0.62915625
7151;2023-10-25 21:00:00+00:00;20221025;232250;1666732950;0.325187
7152;2023-10-25 22:00:00+00:00;20221026;2250;1666736550;0.19478075
7153;2023-10-25 23:00:00+00:00;20221026;12250;1666740150;0.1942425
7154;2023-10-26 00:00:00+00:00;20221026;22250;1666743750;0.19450075
7155;2023-10-26 01:00:00+00:00;20221026;32250;1666747350;0.196225
7156;2023-10-26 02:00:00+00:00;20221026;42250;1666750950;0.19621425
7157;2023-10-26 03:00:00+00:00;20221026;52250;1666754550;0.24847175
7158;2023-10-26 04:00:00+00:00;20221026;62250;1666758150;0.2958955
7159;2023-10-26 05:00:00+00:00;20221026;72250;1666761750;0.43864525
7160;2023-10-26 06:00:00+00:00;20221026;82250;1666765350;0.23259875
7161;2023-10-26 07:00:00+00:00;20221026;92250;1666768950;0.183502
7162;2023-10-26 08:00:00+00:00;20221026;102250;1666772550;0.1981165
7163;2023-10-26 09:00:00+00:00;20221026;112250;1666776150;0.19400875
7164;2023-10-26 10:00:00+00:00;20221026;122250;1666779750;0.89462775
7165;2023-10-26 11:00:00+00:00;20221026;132250;1666783350;1.0102925
7166;2023-10-26 12:00:00+00:00;20221026;142250;1666786950;0.309157
7167;2023-10-26 13:00:00+00:00;20221026;152250;1666790550;0.39300075
7168;2023-10-26 14:00:00+00:00;20221026;162250;1666794150;0.6197095
7169;2023-10-26 15:00:00+00:00;20221026;172250;1666797750;0.47393
7170;2023-10-26 16:00:00+00:00;20221026;182250;1666801350;0.8312125
7171;2023-10-26 17:00:00+00:00;20221026;192250;1666804950;0.88362625
7172;2023-10-26 18:00:00+00:00;20221026;202250;1666808550;0.615803
7173;2023-10-26 19:00:00+00:00;20221026;212250;1666812150;0.475533
7174;2023-10-26 20:00:00+00:00;20221026;222250;1666815750;0.33494225
7175;2023-10-26 21:00:00+00:00;20221026;232250;1666819350;0.32661125
7176;2023-10-26 22:00:00+00:00;20221027;2250;1666822950;0.23319875
7177;2023-10-26 23:00:00+00:00;20221027;12250;1666826550;0.1959505
7178;2023-10-27 00:00:00+00:00;20221027;22250;1666830150;0.19603625
7179;2023-10-27 01:00:00+00:00;20221027;32250;1666833750;0.18403375
7180;2023-10-27 02:00:00+00:00;20221027;42250;1666837350;0.17036025
7181;2023-10-27 03:00:00+00:00;20221027;52250;1666840950;0.168519
7182;2023-10-27 04:00:00+00:00;20221027;62250;1666844550;0.183055
7183;2023-10-27 05:00:00+00:00;20221027;72250;1666848150;0.18786225
7184;2023-10-27 06:00:00+00:00;20221027;82250;1666851750;0.20639625
7185;2023-10-27 07:00:00+00:00;20221027;92250;1666855350;0.194211
7186;2023-10-27 08:00:00+00:00;20221027;102250;1666858950;0.19768
7187;2023-10-27 09:00:00+00:00;20221027;112250;1666862550;0.185991
7188;2023-10-27 10:00:00+00:00;20221027;122250;1666866150;0.1916875
7189;2023-10-27 11:00:00+00:00;20221027;132250;1666869750;0.326071
7190;2023-10-27 12:00:00+00:00;20221027;142250;1666873350;0.182829
7191;2023-10-27 13:00:00+00:00;20221027;152250;1666876950;0.172143
7192;2023-10-27 14:00:00+00:00;20221027;162250;1666880550;0.208133
7193;2023-10-27 15:00:00+00:00;20221027;172250;1666884150;0.365192
7194;2023-10-27 16:00:00+00:00;20221027;182250;1666887750;0.3978005
7195;2023-10-27 17:00:00+00:00;20221027;192250;1666891350;0.6317355
7196;2023-10-27 18:00:00+00:00;20221027;202250;1666894950;0.90070425
7197;2023-10-27 19:00:00+00:00;20221027;212250;1666898550;0.70630125
7198;2023-10-27 20:00:00+00:00;20221027;222250;1666902150;0.42856525
7199;2023-10-27 21:00:00+00:00;20221027;232250;1666905750;0.294831
7200;2023-10-27 22:00:00+00:00;20221028;2250;1666909350;0.2802435
7201;2023-10-27 23:00:00+00:00;20221028;12250;1666912950;0.25773225
7202;2023-10-28 00:00:00+00:00;20221028;22250;1666916550;0.21858425
7203;2023-10-28 01:00:00+00:00;20221028;32250;1666920150;0.20273225
7204;2023-10-28 02:00:00+00:00;20221028;42250;1666923750;0.1676295
7205;2023-10-28 03:00:00+00:00;20221028;52250;1666927350;0.1892005
7206;2023-10-28 04:00:00+00:00;20221028;62250;1666930950;0.25765675
7207;2023-10-28 05:00:00+00:00;20221028;72250;1666934550;0.3855525
7208;2023-10-28 06:00:00+00:00;20221028;82250;1666938150;0.36025425
7209;2023-10-28 07:00:00+00:00;20221028;92250;1666941750;0.17238625
7210;2023-10-28 08:00:00+00:00;20221028;102250;1666945350;0.18368525
7211;2023-10-28 09:00:00+00:00;20221028;112250;1666948950;0.18509425
7212;2023-10-28 10:00:00+00:00;20221028;122250;1666952550;0.9949045
7213;2023-10-28 11:00:00+00:00;20221028;132250;1666956150;0.19806725
7214;2023-10-28 12:00:00+00:00;20221028;142250;1666959750;0.95197475
7215;2023-10-28 13:00:00+00:00;20221028;152250;1666963350;0.38776375
7216;2023-10-28 14:00:00+00:00;20221028;162250;1666966950;0.19229525
7217;2023-10-28 15:00:00+00:00;20221028;172250;1666970550;0.42278875
7218;2023-10-28 16:00:00+00:00;20221028;182250;1666974150;0.7364095
7219;2023-10-28 17:00:00+00:00;20221028;192250;1666977750;0.540673
7220;2023-10-28 18:00:00+00:00;20221028;202250;1666981350;1.269433
7221;2023-10-28 19:00:00+00:00;20221028;212250;1666984950;0.86899975
7222;2023-10-28 20:00:00+00:00;20221028;222250;1666988550;0.58315875
7223;2023-10-28 21:00:00+00:00;20221028;232250;1666992150;0.28769125
7224;2023-10-28 22:00:00+00:00;20221029;2250;1666995750;0.26138775
7225;2023-10-28 23:00:00+00:00;20221029;12250;1666999350;0.27396175
7226;2023-10-29 00:00:00+00:00;20221029;22250;1667002950;0.27381525
7227;2023-10-29 01:00:00+00:00;20221029;32250;1667006550;0.2988935
7228;2023-10-29 02:00:00+00:00;20221029;42250;1667010150;0.27916625
7229;2023-10-29 03:00:00+00:00;20221029;52250;1667013750;0.26069
7230;2023-10-29 04:00:00+00:00;20221029;62250;1667017350;0.286608
7231;2023-10-29 05:00:00+00:00;20221029;72250;1667020950;0.2860215
7232;2023-10-29 06:00:00+00:00;20221029;82250;1667024550;0.3336215
7233;2023-10-29 07:00:00+00:00;20221029;92250;1667028150;0.29267525
7234;2023-10-29 08:00:00+00:00;20221029;102250;1667031750;0.289365
7235;2023-10-29 09:00:00+00:00;20221029;112250;1667035350;0.29246825
7236;2023-10-29 10:00:00+00:00;20221029;122250;1667038950;0.28730675
7237;2023-10-29 11:00:00+00:00;20221029;132250;1667042550;0.28379975
7238;2023-10-29 12:00:00+00:00;20221029;142250;1667046150;1.18709625
7239;2023-10-29 13:00:00+00:00;20221029;152250;1667049750;0.45452925
7240;2023-10-29 14:00:00+00:00;20221029;162250;1667053350;0.25843925
7241;2023-10-29 15:00:00+00:00;20221029;172250;1667056950;0.33415475
7242;2023-10-29 16:00:00+00:00;20221029;182250;1667060550;0.40334875
7243;2023-10-29 17:00:00+00:00;20221029;192250;1667064150;0.417842
7244;2023-10-29 18:00:00+00:00;20221029;202250;1667067750;1.54618825
7245;2023-10-29 19:00:00+00:00;20221029;212250;1667071350;0.5447495
7246;2023-10-29 20:00:00+00:00;20221029;222250;1667074950;0.36252575
7247;2023-10-29 21:00:00+00:00;20221029;232250;1667078550;0.274151
7248;2023-10-29 22:00:00+00:00;20221030;2250;1667082150;0.25832075
7249;2023-10-29 23:00:00+00:00;20221030;12250;1667085750;0.36644825
7250;2023-10-30 00:00:00+00:00;20221030;22250;1667089350;0.27182
7251;2023-10-30 01:00:00+00:00;20221030;22250;1667092950;0.28993325
7252;2023-10-30 02:00:00+00:00;20221030;32250;1667096550;0.28736825
7253;2023-10-30 03:00:00+00:00;20221030;42250;1667100150;0.28986075
7254;2023-10-30 04:00:00+00:00;20221030;52250;1667103750;0.2911525
7255;2023-10-30 05:00:00+00:00;20221030;62250;1667107350;0.2878235
7256;2023-10-30 06:00:00+00:00;20221030;72250;1667110950;0.286442
7257;2023-10-30 07:00:00+00:00;20221030;82250;1667114550;0.90321725
7258;2023-10-30 08:00:00+00:00;20221030;92250;1667118150;0.3147645
7259;2023-10-30 09:00:00+00:00;20221030;102250;1667121750;1.38532825
7260;2023-10-30 10:00:00+00:00;20221030;112250;1667125350;1.66074425
7261;2023-10-30 11:00:00+00:00;20221030;122250;1667128950;0.394841
7262;2023-10-30 12:00:00+00:00;20221030;132250;1667132550;0.46088725
7263;2023-10-30 13:00:00+00:00;20221030;142250;1667136150;0.5116
7264;2023-10-30 14:00:00+00:00;20221030;152250;1667139750;0.53040875
7265;2023-10-30 15:00:00+00:00;20221030;162250;1667143350;0.52480475
7266;2023-10-30 16:00:00+00:00;20221030;172250;1667146950;1.081475
7267;2023-10-30 17:00:00+00:00;20221030;182250;1667150550;0.64134525
7268;2023-10-30 18:00:00+00:00;20221030;192250;1667154150;0.7864955
7269;2023-10-30 19:00:00+00:00;20221030;202250;1667157750;0.69030375
7270;2023-10-30 20:00:00+00:00;20221030;212250;1667161350;0.898581
7271;2023-10-30 21:00:00+00:00;20221030;222250;1667164950;0.529224
7272;2023-10-30 22:00:00+00:00;20221030;232250;1667168550;0.27751125
7273;2023-10-30 23:00:00+00:00;20221031;2250;1667172150;0.30264075
7274;2023-10-31 00:00:00+00:00;20221031;12250;1667175750;0.28629
7275;2023-10-31 01:00:00+00:00;20221031;22250;1667179350;0.29150375
7276;2023-10-31 02:00:00+00:00;20221031;32250;1667182950;0.315165
7277;2023-10-31 03:00:00+00:00;20221031;42250;1667186550;0.33874575
7278;2023-10-31 04:00:00+00:00;20221031;52250;1667190150;0.38624625
7279;2023-10-31 05:00:00+00:00;20221031;62250;1667193750;0.312569
7280;2023-10-31 06:00:00+00:00;20221031;72250;1667197350;0.7341105
7281;2023-10-31 07:00:00+00:00;20221031;82250;1667200950;0.3455695
7282;2023-10-31 08:00:00+00:00;20221031;92250;1667204550;0.35827175
7283;2023-10-31 09:00:00+00:00;20221031;102250;1667208150;0.59440875
7284;2023-10-31 10:00:00+00:00;20221031;112250;1667211750;0.63697925
7285;2023-10-31 11:00:00+00:00;20221031;122250;1667215350;0.88517475
7286;2023-10-31 12:00:00+00:00;20221031;132250;1667218950;1.35753
7287;2023-10-31 13:00:00+00:00;20221031;142250;1667222550;0.38670525
7288;2023-10-31 14:00:00+00:00;20221031;152250;1667226150;0.55840975
7289;2023-10-31 15:00:00+00:00;20221031;162250;1667229750;0.248478
7290;2023-10-31 16:00:00+00:00;20221031;172250;1667233350;0.443083
7291;2023-10-31 17:00:00+00:00;20221031;182250;1667236950;0.63585725
7292;2023-10-31 18:00:00+00:00;20221031;192250;1667240550;0.53877475
7293;2023-10-31 19:00:00+00:00;20221031;202250;1667244150;1.32736925
7294;2023-10-31 20:00:00+00:00;20221031;212250;1667247750;0.48090675
7295;2023-10-31 21:00:00+00:00;20221031;222250;1667251350;0.5905615
7296;2023-10-31 22:00:00+00:00;20221031;232250;1667254950;0.5504065
7297;2023-10-31 23:00:00+00:00;20221101;2250;1667258550;0.36286325
7298;2023-11-01 00:00:00+00:00;20221101;12250;1667262150;0.26723325
7299;2023-11-01 01:00:00+00:00;20221101;22250;1667265750;0.2778135
7300;2023-11-01 02:00:00+00:00;20221101;32250;1667269350;0.2749875
7301;2023-11-01 03:00:00+00:00;20221101;42250;1667272950;0.28045175
7302;2023-11-01 04:00:00+00:00;20221101;52250;1667276550;0.288799
7303;2023-11-01 05:00:00+00:00;20221101;62250;1667280150;0.28474375
7304;2023-11-01 06:00:00+00:00;20221101;72250;1667283750;0.3026575
7305;2023-11-01 07:00:00+00:00;20221101;82250;1667287350;0.3558675
7306;2023-11-01 08:00:00+00:00;20221101;92250;1667290950;0.30676675
7307;2023-11-01 09:00:00+00:00;20221101;102250;1667294550;0.28446225
7308;2023-11-01 10:00:00+00:00;20221101;112250;1667298150;0.25762125
7309;2023-11-01 11:00:00+00:00;20221101;122250;1667301750;0.27186825
7310;2023-11-01 12:00:00+00:00;20221101;132250;1667305350;0.67044975
7311;2023-11-01 13:00:00+00:00;20221101;142250;1667308950;0.570571
7312;2023-11-01 14:00:00+00:00;20221101;152250;1667312550;0.313048
7313;2023-11-01 15:00:00+00:00;20221101;162250;1667316150;0.28446475
7314;2023-11-01 16:00:00+00:00;20221101;172250;1667319750;0.55472925
7315;2023-11-01 17:00:00+00:00;20221101;182250;1667323350;0.8895875
7316;2023-11-01 18:00:00+00:00;20221101;192250;1667326950;0.82697925
7317;2023-11-01 19:00:00+00:00;20221101;202250;1667330550;0.49871775
7318;2023-11-01 20:00:00+00:00;20221101;212250;1667334150;0.5941185
7319;2023-11-01 21:00:00+00:00;20221101;222250;1667337750;0.71054475
7320;2023-11-01 22:00:00+00:00;20221101;232250;1667341350;0.28602325
7321;2023-11-01 23:00:00+00:00;20221102;2250;1667344950;0.290588
7322;2023-11-02 00:00:00+00:00;20221102;12250;1667348550;0.28588925
7323;2023-11-02 01:00:00+00:00;20221102;22250;1667352150;0.28808425
7324;2023-11-02 02:00:00+00:00;20221102;32250;1667355750;0.28843975
7325;2023-11-02 03:00:00+00:00;20221102;42250;1667359350;0.27671125
7326;2023-11-02 04:00:00+00:00;20221102;52250;1667362950;0.27410725
7327;2023-11-02 05:00:00+00:00;20221102;62250;1667366550;0.606126
7328;2023-11-02 06:00:00+00:00;20221102;72250;1667370150;0.426343
7329;2023-11-02 07:00:00+00:00;20221102;82250;1667373750;0.26619275
7330;2023-11-02 08:00:00+00:00;20221102;92250;1667377350;0.378901
7331;2023-11-02 09:00:00+00:00;20221102;102250;1667380950;0.284569
7332;2023-11-02 10:00:00+00:00;20221102;112250;1667384550;0.28526425
7333;2023-11-02 11:00:00+00:00;20221102;122250;1667388150;0.286289
7334;2023-11-02 12:00:00+00:00;20221102;132250;1667391750;0.285515
7335;2023-11-02 13:00:00+00:00;20221102;142250;1667395350;0.3055275
7336;2023-11-02 14:00:00+00:00;20221102;152250;1667398950;0.283044
7337;2023-11-02 15:00:00+00:00;20221102;162250;1667402550;0.324525
7338;2023-11-02 16:00:00+00:00;20221102;172250;1667406150;0.541115
7339;2023-11-02 17:00:00+00:00;20221102;182250;1667409750;0.591117
7340;2023-11-02 18:00:00+00:00;20221102;192250;1667413350;0.69641825
7341;2023-11-02 19:00:00+00:00;20221102;202250;1667416950;0.6289235
7342;2023-11-02 20:00:00+00:00;20221102;212250;1667420550;0.64557625
7343;2023-11-02 21:00:00+00:00;20221102;222250;1667424150;0.684194
7344;2023-11-02 22:00:00+00:00;20221102;232250;1667427750;0.5894955
7345;2023-11-02 23:00:00+00:00;20221103;2250;1667431350;0.428
7346;2023-11-03 00:00:00+00:00;20221103;12250;1667434950;0.27702625
7347;2023-11-03 01:00:00+00:00;20221103;22250;1667438550;0.27789625
7348;2023-11-03 02:00:00+00:00;20221103;32250;1667442150;0.26494475
7349;2023-11-03 03:00:00+00:00;20221103;42250;1667445750;0.31207825
7350;2023-11-03 04:00:00+00:00;20221103;52250;1667449350;0.305714
7351;2023-11-03 05:00:00+00:00;20221103;62250;1667452950;0.28343075
7352;2023-11-03 06:00:00+00:00;20221103;72250;1667456550;0.31513775
7353;2023-11-03 07:00:00+00:00;20221103;82250;1667460150;0.317865
7354;2023-11-03 08:00:00+00:00;20221103;92250;1667463750;0.2914385
7355;2023-11-03 09:00:00+00:00;20221103;102250;1667467350;0.29630125
7356;2023-11-03 10:00:00+00:00;20221103;112250;1667470950;0.28772475
7357;2023-11-03 11:00:00+00:00;20221103;122250;1667474550;0.26290525
7358;2023-11-03 12:00:00+00:00;20221103;132250;1667478150;0.2479565
7359;2023-11-03 13:00:00+00:00;20221103;142250;1667481750;0.42073525
7360;2023-11-03 14:00:00+00:00;20221103;152250;1667485350;0.519845
7361;2023-11-03 15:00:00+00:00;20221103;162250;1667488950;0.82626575
7362;2023-11-03 16:00:00+00:00;20221103;172250;1667492550;0.82455375
7363;2023-11-03 17:00:00+00:00;20221103;182250;1667496150;1.0005525
7364;2023-11-03 18:00:00+00:00;20221103;192250;1667499750;0.80336275
7365;2023-11-03 19:00:00+00:00;20221103;202250;1667503350;1.3146705
7366;2023-11-03 20:00:00+00:00;20221103;212250;1667506950;1.380533
7367;2023-11-03 21:00:00+00:00;20221103;222250;1667510550;0.432729
7368;2023-11-03 22:00:00+00:00;20221103;232250;1667514150;0.40759375
7369;2023-11-03 23:00:00+00:00;20221104;2250;1667517750;0.47511025
7370;2023-11-04 00:00:00+00:00;20221104;12250;1667521350;0.26907425
7371;2023-11-04 01:00:00+00:00;20221104;22250;1667524950;0.2830155
7372;2023-11-04 02:00:00+00:00;20221104;32250;1667528550;0.28625425
7373;2023-11-04 03:00:00+00:00;20221104;42250;1667532150;0.326004
7374;2023-11-04 04:00:00+00:00;20221104;52250;1667535750;0.3374465
7375;2023-11-04 05:00:00+00:00;20221104;62250;1667539350;0.4435385
7376;2023-11-04 06:00:00+00:00;20221104;72250;1667542950;0.36999225
7377;2023-11-04 07:00:00+00:00;20221104;82250;1667546550;0.69076675
7378;2023-11-04 08:00:00+00:00;20221104;92250;1667550150;0.73344875
7379;2023-11-04 09:00:00+00:00;20221104;102250;1667553750;1.38254325
7380;2023-11-04 10:00:00+00:00;20221104;112250;1667557350;0.878106
7381;2023-11-04 11:00:00+00:00;20221104;122250;1667560950;0.442805
7382;2023-11-04 12:00:00+00:00;20221104;132250;1667564550;0.275036
7383;2023-11-04 13:00:00+00:00;20221104;142250;1667568150;0.28709925
7384;2023-11-04 14:00:00+00:00;20221104;152250;1667571750;0.30576125
7385;2023-11-04 15:00:00+00:00;20221104;162250;1667575350;0.788867
7386;2023-11-04 16:00:00+00:00;20221104;172250;1667578950;0.328116
7387;2023-11-04 17:00:00+00:00;20221104;182250;1667582550;0.46625025
7388;2023-11-04 18:00:00+00:00;20221104;192250;1667586150;0.54971
7389;2023-11-04 19:00:00+00:00;20221104;202250;1667589750;0.9964875
7390;2023-11-04 20:00:00+00:00;20221104;212250;1667593350;1.1030025
7391;2023-11-04 21:00:00+00:00;20221104;222250;1667596950;0.65954925
7392;2023-11-04 22:00:00+00:00;20221104;232250;1667600550;0.52837075
7393;2023-11-04 23:00:00+00:00;20221105;2250;1667604150;0.30554825
7394;2023-11-05 00:00:00+00:00;20221105;12250;1667607750;0.29082525
7395;2023-11-05 01:00:00+00:00;20221105;22250;1667611350;0.291734
7396;2023-11-05 02:00:00+00:00;20221105;32250;1667614950;0.308862
7397;2023-11-05 03:00:00+00:00;20221105;42250;1667618550;0.27241175
7398;2023-11-05 04:00:00+00:00;20221105;52250;1667622150;0.2976445
7399;2023-11-05 05:00:00+00:00;20221105;62250;1667625750;0.2887205
7400;2023-11-05 06:00:00+00:00;20221105;72250;1667629350;0.39528525
7401;2023-11-05 07:00:00+00:00;20221105;82250;1667632950;0.50628025
7402;2023-11-05 08:00:00+00:00;20221105;92250;1667636550;0.34831225
7403;2023-11-05 09:00:00+00:00;20221105;102250;1667640150;0.29658
7404;2023-11-05 10:00:00+00:00;20221105;112250;1667643750;1.5545765
7405;2023-11-05 11:00:00+00:00;20221105;122250;1667647350;0.91502475
7406;2023-11-05 12:00:00+00:00;20221105;132250;1667650950;0.55990875
7407;2023-11-05 13:00:00+00:00;20221105;142250;1667654550;0.46804125
